locationid,year,month,temperature,latitude,longitude,elevation,station,countryid,country,latabs
JA000047629,2019,1,3.8,36.383,140.467,31.0,MITO,JA,Japan,36.383
JA000047631,2019,1,5.27,35.65,136.067,12.0,TSURUGA,JA,Japan,35.65
JA000047632,2019,1,4.94,35.4,136.767,17.0,GIFU,JA,Japan,35.4
JA000047636,2019,1,5.45,35.167,136.967,56.0,NAGOYA,JA,Japan,35.167
JA000047637,2019,1,1.55,35.517,137.817,529.0,IIDA,JA,Japan,35.517
JA000047638,2019,1,3.64,35.667,138.55,281.0,KOFU,JA,Japan,35.667
JA000047640,2019,1,0.41,35.5,138.767,861.0,KAWAGUCHIKO,JA,Japan,35.5
JA000047641,2019,1,2.29,35.983,139.067,234.0,CHICHIBU,JA,Japan,35.983
JA000047648,2019,1,6.55,35.733,140.85,28.0,CHOSHI,JA,Japan,35.733
JA000047649,2019,1,3.76,34.767,136.15,161.0,UENO,JA,Japan,34.767
JA000047651,2019,1,6.25,34.733,136.517,18.0,TSU,JA,Japan,34.733
JA000047653,2019,1,6.32,34.633,137.1,8.0,IRAKO,JA,Japan,34.633
JA000047654,2019,1,6.61,34.717,137.717,33.0,HAMAMATSU,JA,Japan,34.717
JA000047655,2019,1,7.7,34.6,138.217,47.0,OMAEZAKI,JA,Japan,34.6
JA000047656,2019,1,7.67,34.983,138.4,15.0,SHIZUOKA,JA,Japan,34.983
JA000047657,2019,1,6.38,35.117,138.933,22.0,MISHIMA,JA,Japan,35.117
JA000047662,2019,1,5.85,35.683,139.767,36.0,TOKYO,JA,Japan,35.683
JA000047663,2019,1,7.03,34.067,136.2,27.0,OWASE,JA,Japan,34.067
JA000047666,2019,1,9.01,34.6,138.85,56.0,IROZAKI,JA,Japan,34.6
JA000047668,2019,1,7.7,35.05,139.1,68.0,AJIRO,JA,Japan,35.05
JA000047670,2019,1,6.55,35.433,139.65,42.0,YOKOHAMA,JA,Japan,35.433
JA000047672,2019,1,7.01,34.983,139.867,7.0,TATEYAMA,JA,Japan,34.983
JA000047674,2019,1,7.17,35.15,140.317,13.0,KATSUURA,JA,Japan,35.15
JA000047675,2019,1,8.3,34.75,139.383,79.0,OSHIMA,JA,Japan,34.75
JA000047677,2019,1,10.84,34.117,139.517,37.0,MIYAKEJIMA,JA,Japan,34.117
JA000047678,2019,1,10.5,33.117,139.783,80.0,HACHIJOJIMA,JA,Japan,33.117
JA000047682,2019,1,6.35,35.6,140.1,19.0,CHIBA,JA,Japan,35.6
JA000047684,2019,1,4.62,34.933,136.583,56.0,YOKKAICHI,JA,Japan,34.933
JA000047690,2019,1,-3.87,36.733,139.5,1294.0,NIKKO,JA,Japan,36.733
JA000047740,2019,1,5.4,36.2,133.333,31.0,SAIGO,JA,Japan,36.2
JA000047741,2019,1,5.9,35.45,133.067,23.0,MATSUE,JA,Japan,35.45
JA000047742,2019,1,6.23,35.55,133.233,3.0,SAKAI,JA,Japan,35.55
JA000047744,2019,1,5.82,35.433,133.333,9.0,YONAGO,JA,Japan,35.433
JA000047746,2019,1,5.4,35.483,134.233,16.0,TOTTORI,JA,Japan,35.483
JA000047747,2019,1,4.55,35.5,134.783,183.0,TAJIMA,JA,Japan,35.5
JA000047750,2019,1,4.65,35.45,135.333,30.0,MAIZURU_REG_MET_HQ,JA,Japan,35.45
JA000047754,2019,1,7.68,34.683,131.783,57.0,IWAMI_AIRPORT,JA,Japan,34.683
JA000047755,2019,1,7.35,34.9,132.067,20.0,HAMADA,JA,Japan,34.9
JA000047756,2019,1,3.08,35.067,134.017,147.0,TSUYAMA,JA,Japan,35.067
JA000047759,2019,1,5.12,35.017,135.733,46.0,KYOTO,JA,Japan,35.017
JA000047761,2019,1,4.58,35.283,136.25,89.0,HIKONE,JA,Japan,35.283
JA000047762,2019,1,8.47,33.95,130.933,19.0,SHIMONOSEKI,JA,Japan,33.95
JA000047765,2019,1,6.9,34.4,132.467,53.0,HIROSHIMA,JA,Japan,34.4
JA000047767,2019,1,5.55,34.45,133.25,3.0,FUKUYAMA,JA,Japan,34.45
JA000047768,2019,1,5.37,34.667,133.917,18.0,OKAYAMA,JA,Japan,34.667
JA000047769,2019,1,4.97,34.833,134.667,40.0,HIMEJI,JA,Japan,34.833
JA000047770,2019,1,6.69,34.7,135.217,30.0,KOBE,JA,Japan,34.7
JA000047772,2019,1,7.55,34.433,135.25,8.0,KANSAI_INTERNATIONA,JA,Japan,34.433
JA000047776,2019,1,6.0,34.333,134.9,112.0,SUMOTO,JA,Japan,34.333
JA000047777,2019,1,6.68,34.233,135.167,18.0,WAKAYAMA,JA,Japan,34.233
JA000047778,2019,1,8.75,33.45,135.75,76.0,SHIONOMISAKI,JA,Japan,33.45
JA000047780,2019,1,4.77,34.7,135.833,106.0,NARA,JA,Japan,34.7
JA000047784,2019,1,5.28,34.167,131.45,18.0,YAMAGUCHI,JA,Japan,34.167
JA000047800,2019,1,6.8,34.2,129.3,19.0,IZUHARA,JA,Japan,34.2
JA000047805,2019,1,8.08,33.367,129.55,59.0,HIRADO,JA,Japan,33.367
JA000047807,2019,1,8.05,33.583,130.383,15.0,FUKUOKA,JA,Japan,33.583
JA000047809,2019,1,6.3,33.65,130.699,38.0,IIZUKA,JA,Japan,33.65
JA000047813,2019,1,6.89,33.267,130.3,32.0,SAGA,JA,Japan,33.267
JA000047814,2019,1,5.1,33.317,130.933,84.0,HITA,JA,Japan,33.317
JA000047815,2019,1,7.8,33.233,131.617,13.0,OITA,JA,Japan,33.233
JA000047817,2019,1,8.15,32.732,129.866,35.0,NAGASAKI,JA,Japan,32.732
JA000047819,2019,1,6.81,32.817,130.699,39.0,KUMAMOTO,JA,Japan,32.817
JA000047822,2019,1,7.98,32.583,131.65,21.0,NOBEOKA,JA,Japan,32.583
JA000047823,2019,1,8.81,32.033,130.199,45.0,AKUNE,JA,Japan,32.033
JA000047824,2019,1,5.72,32.217,130.75,147.0,HITOYOSHI,JA,Japan,32.217
JA000047827,2019,1,10.05,31.55,130.55,32.0,KAGOSHIMA,JA,Japan,31.55
JA000047829,2019,1,7.21,31.733,131.083,156.0,MIYAKONOJO,JA,Japan,31.733
JA000047830,2019,1,9.5,31.933,131.417,15.0,MIYAZAKI,JA,Japan,31.933
JA000047831,2019,1,9.67,31.267,130.3,31.0,MAKURAZAKI,JA,Japan,31.267
JA000047835,2019,1,9.99,31.583,131.4,15.0,ABURATSU,JA,Japan,31.583
JA000047836,2019,1,12.68,30.383,130.667,38.0,YAKUSHIMA,JA,Japan,30.383
JA000047837,2019,1,12.45,30.733,130.983,18.0,TANEGASHIMA,JA,Japan,30.733
JA000047838,2019,1,9.61,31.717,130.032,14.0,USHIBUKA,JA,Japan,31.717
JA000047843,2019,1,8.1,32.7,128.833,26.0,FUKUE,JA,Japan,32.7
JA000047887,2019,1,7.2,33.85,132.783,34.0,MATSUYAMA,JA,Japan,33.85
JA000047890,2019,1,7.26,34.283,133.75,5.0,TADOTSU,JA,Japan,34.283
JA000047891,2019,1,6.7,34.317,134.05,10.0,TAKAMATSU,JA,Japan,34.317
JA000047892,2019,1,7.78,33.233,132.55,14.0,UWAJIMA,JA,Japan,33.233
JA000047893,2019,1,7.85,33.567,133.55,5.0,KOCHI,JA,Japan,33.567
JA000047895,2019,1,7.25,34.067,134.567,6.0,TOKUSHIMA,JA,Japan,34.067
JA000047897,2019,1,8.45,32.917,132.7,11.0,SUKUMO,JA,Japan,32.917
JA000047898,2019,1,9.84,32.717,133.017,33.0,SHIMIZU,JA,Japan,32.717
JA000047899,2019,1,8.54,33.25,134.183,186.0,MUROTOMISAKI,JA,Japan,33.25
JA000047909,2019,1,15.7,28.383,129.5,8.0,NAZE,JA,Japan,28.383
JA000047927,2019,1,20.17,24.817,125.133,16.0,SHIMOJISHIMA,JA,Japan,24.817
JA000047929,2019,1,18.03,26.333,126.8,5.0,KUMEJIMA,JA,Japan,26.333
JA000047936,2019,1,18.25,26.2,127.683,53.0,NAHA,JA,Japan,26.2
JA000047940,2019,1,17.42,26.6,127.967,7.0,NAGO,JA,Japan,26.6
JA000047942,2019,1,17.73,27.033,128.4,16.0,YORON,JA,Japan,27.033
JA000047945,2019,1,,25.933,131.317,24.0,KITADAITO,JA,Japan,25.933
JA000047991,2019,1,22.15,24.3,153.967,6.1,MINAMI_TORI_SHIMA_MA,JA,Japan,24.3
JAM00047772,2019,1,6.65,34.683,135.517,83.0,OSAKA,JA,Japan,34.683
JAM00047918,2019,1,20.1,24.345,124.187,28.3,ISHIGAKI,JA,Japan,24.345
JAM00047927,2019,1,19.55,24.783,125.295,45.7,MIYAKO,JA,Japan,24.783
JAM00047945,2019,1,18.3,25.847,131.263,50.9,MINAMI_DAITO,JA,Japan,25.847
JAW00042402,2019,1,18.3,27.0833,142.2,8.2,CHICHI_JIMA_BONIN_IS,JA,Japan,27.0833
JA000047401,2019,2,-4.7,45.417,141.683,12.0,WAKKANAI,JA,Japan,45.417
JA000047402,2019,2,-5.31,44.933,142.583,8.0,KITAMIESASHI,JA,Japan,44.933
JA000047404,2019,2,-3.35,44.367,141.7,10.0,HABORO,JA,Japan,44.367
JA000047405,2019,2,-5.86,44.583,142.967,15.0,OMU,JA,Japan,44.583
JA000047406,2019,2,-3.17,43.95,141.633,28.0,RUMOI,JA,Japan,43.95
JA000047407,2019,2,-5.95,43.767,142.367,116.0,ASAHIKAWA,JA,Japan,43.767
JA000047409,2019,2,-6.0,44.017,144.283,43.0,ABASHIRI,JA,Japan,44.017
JA000047411,2019,2,-2.66,43.183,141.017,26.0,OTARU,JA,Japan,43.183
JA000047412,2019,2,-2.7,43.067,141.333,26.0,SAPPORO,JA,Japan,43.067
JA000047413,2019,2,-4.16,43.217,141.783,51.0,IWAMIZAWA,JA,Japan,43.217
JA000047417,2019,2,-4.94,42.917,143.217,43.0,OBIHIRO,JA,Japan,42.917
JA000047418,2019,2,-5.4,42.95,144.433,16.0,KUSHIRO,JA,Japan,42.95
JA000047420,2019,2,-4.55,43.333,145.583,39.0,NEMURO,JA,Japan,43.333
JA000047421,2019,2,-2.05,42.8,140.217,38.0,SUTTSU,JA,Japan,42.8
JA000047423,2019,2,-1.41,42.317,140.983,49.0,MURORAN,JA,Japan,42.317
JA000047424,2019,2,-3.14,42.617,141.55,11.0,TOMAKOMAI,JA,Japan,42.617
JA000047426,2019,2,-2.65,42.167,142.783,37.0,URAKAWA,JA,Japan,42.167
JA000047428,2019,2,0.04,41.867,140.117,12.0,ESASHI,JA,Japan,41.867
JA000047430,2019,2,-2.05,41.817,140.75,43.0,HAKODATE,JA,Japan,41.817
JA000047433,2019,2,-4.82,42.9,140.75,188.0,KUTCHAN,JA,Japan,42.9
JA000047435,2019,2,-5.19,44.35,143.35,16.0,MOMBETSU,JA,Japan,44.35
JA000047440,2019,2,-3.46,42.3,143.317,33.0,HIROO,JA,Japan,42.3
JA000047512,2019,2,1.98,39.067,141.717,41.0,OFUNATO,JA,Japan,39.067
JA000047520,2019,2,0.21,38.75,140.317,102.0,SHINJO,JA,Japan,38.75
JA000047570,2019,2,1.7,37.483,139.917,213.0,WAKAMATSU,JA,Japan,37.483
JA000047574,2019,2,0.9,40.65,139.933,67.0,FUKAURA,JA,Japan,40.65
JA000047575,2019,2,0.05,40.817,140.767,3.0,AOMORI,JA,Japan,40.817
JA000047576,2019,2,-0.68,41.283,141.217,5.0,MUTSU,JA,Japan,41.283
JA000047581,2019,2,0.13,40.533,141.517,28.0,HACHINOHE,JA,Japan,40.533
JA000047582,2019,2,1.55,39.717,140.1,7.0,AKITA,JA,Japan,39.717
JA000047584,2019,2,0.1,39.7,141.167,155.0,MORIOKA,JA,Japan,39.7
JA000047585,2019,2,1.32,39.65,141.967,46.0,MIYAKO,JA,Japan,39.65
JA000047587,2019,2,3.45,38.8,139.783,26.0,SHONAI,JA,Japan,38.8
JA000047588,2019,2,1.66,38.25,140.35,153.0,YAMAGATA,JA,Japan,38.25
JA000047590,2019,2,3.95,38.267,140.9,43.0,SENDAI,JA,Japan,38.267
JA000047592,2019,2,2.47,38.433,141.3,43.0,ISHINOMAKI,JA,Japan,38.433
JA000047597,2019,2,2.64,37.133,140.217,357.0,SHIRAKAWA,JA,Japan,37.133
JA000047598,2019,2,5.78,36.95,140.9,5.0,ONAHAMA,JA,Japan,36.95
JA000047600,2019,2,4.3,37.4,136.9,15.0,WAJIMA,JA,Japan,37.4
JA000047602,2019,2,4.83,38.033,138.233,17.0,AIKAWA,JA,Japan,38.033
JA000047604,2019,2,4.25,37.917,139.05,6.0,NIIGATA,JA,Japan,37.917
JA000047605,2019,2,5.7,36.583,136.633,33.0,KANAZAWA,JA,Japan,36.583
JA000047606,2019,2,4.82,36.8,137.05,13.0,FUSHIKI,JA,Japan,36.8
JA000047607,2019,2,4.96,36.717,137.2,17.0,TOYAMA,JA,Japan,36.717
JA000047610,2019,2,1.75,36.667,138.2,419.0,NAGANO,JA,Japan,36.667
JA000047612,2019,2,3.42,37.1,138.25,18.0,TAKADA,JA,Japan,37.1
JA000047615,2019,2,5.0,36.55,139.867,140.0,UTSUNOMIYA,JA,Japan,36.55
JA000047616,2019,2,5.36,36.05,136.217,17.0,FUKUI,JA,Japan,36.05
JA000047617,2019,2,1.31,36.15,137.25,561.0,TAKAYAMA,JA,Japan,36.15
JA000047618,2019,2,2.11,36.25,137.967,611.0,MATSUMOTO,JA,Japan,36.25
JA000047620,2019,2,1.18,36.05,138.117,762.0,SUWA,JA,Japan,36.05
JA000047622,2019,2,-1.44,36.35,138.55,1004.0,KARUIZAWA,JA,Japan,36.35
JA000047624,2019,2,6.15,36.4,139.067,113.0,MAEBASHI,JA,Japan,36.4
JA000047626,2019,2,6.18,36.15,139.383,31.0,KUMAGAYA,JA,Japan,36.15
JA000047629,2019,2,5.55,36.383,140.467,31.0,MITO,JA,Japan,36.383
JA000047631,2019,2,6.76,35.65,136.067,12.0,TSURUGA,JA,Japan,35.65
JA000047632,2019,2,7.22,35.4,136.767,17.0,GIFU,JA,Japan,35.4
JA000047636,2019,2,7.7,35.167,136.967,56.0,NAGOYA,JA,Japan,35.167
JA000047637,2019,2,3.85,35.517,137.817,529.0,IIDA,JA,Japan,35.517
JA000047638,2019,2,6.23,35.667,138.55,281.0,KOFU,JA,Japan,35.667
JA000047640,2019,2,2.78,35.5,138.767,861.0,KAWAGUCHIKO,JA,Japan,35.5
JA000047641,2019,2,3.84,35.983,139.067,234.0,CHICHIBU,JA,Japan,35.983
JA000047648,2019,2,8.55,35.733,140.85,28.0,CHOSHI,JA,Japan,35.733
JA000047649,2019,2,5.39,34.767,136.15,161.0,UENO,JA,Japan,34.767
JA000047651,2019,2,7.55,34.733,136.517,18.0,TSU,JA,Japan,34.733
JA000047653,2019,2,7.8,34.633,137.1,8.0,IRAKO,JA,Japan,34.633
JA000047654,2019,2,8.9,34.717,137.717,33.0,HAMAMATSU,JA,Japan,34.717
JA000047655,2019,2,9.65,34.6,138.217,47.0,OMAEZAKI,JA,Japan,34.6
JA000047656,2019,2,9.66,34.983,138.4,15.0,SHIZUOKA,JA,Japan,34.983
JA000047657,2019,2,8.7,35.117,138.933,22.0,MISHIMA,JA,Japan,35.117
JA000047662,2019,2,7.45,35.683,139.767,36.0,TOKYO,JA,Japan,35.683
JA000047663,2019,2,8.8,34.067,136.2,27.0,OWASE,JA,Japan,34.067
JA000047666,2019,2,10.05,34.6,138.85,56.0,IROZAKI,JA,Japan,34.6
JA000047668,2019,2,8.66,35.05,139.1,68.0,AJIRO,JA,Japan,35.05
JA000047670,2019,2,7.92,35.433,139.65,42.0,YOKOHAMA,JA,Japan,35.433
JA000047672,2019,2,8.19,34.983,139.867,7.0,TATEYAMA,JA,Japan,34.983
JA000047674,2019,2,8.34,35.15,140.317,13.0,KATSUURA,JA,Japan,35.15
JA000047675,2019,2,9.4,34.75,139.383,79.0,OSHIMA,JA,Japan,34.75
JA000047677,2019,2,12.1,34.117,139.517,37.0,MIYAKEJIMA,JA,Japan,34.117
JA000047678,2019,2,12.35,33.117,139.783,80.0,HACHIJOJIMA,JA,Japan,33.117
JA000047682,2019,2,7.7,35.6,140.1,19.0,CHIBA,JA,Japan,35.6
JA000047684,2019,2,6.47,34.933,136.583,56.0,YOKKAICHI,JA,Japan,34.933
JA000047690,2019,2,-1.72,36.733,139.5,1294.0,NIKKO,JA,Japan,36.733
JA000047740,2019,2,6.0,36.2,133.333,31.0,SAIGO,JA,Japan,36.2
JA000047741,2019,2,6.8,35.45,133.067,23.0,MATSUE,JA,Japan,35.45
JA000047742,2019,2,6.89,35.55,133.233,3.0,SAKAI,JA,Japan,35.55
JA000047744,2019,2,6.81,35.433,133.333,9.0,YONAGO,JA,Japan,35.433
JA000047746,2019,2,6.8,35.483,134.233,16.0,TOTTORI,JA,Japan,35.483
JA000047747,2019,2,5.84,35.5,134.783,183.0,TAJIMA,JA,Japan,35.5
JA000047750,2019,2,6.1,35.45,135.333,30.0,MAIZURU_REG_MET_HQ,JA,Japan,35.45
JA000047754,2019,2,8.42,34.683,131.783,57.0,IWAMI_AIRPORT,JA,Japan,34.683
JA000047755,2019,2,7.61,34.9,132.067,20.0,HAMADA,JA,Japan,34.9
JA000047756,2019,2,4.8,35.067,134.017,147.0,TSUYAMA,JA,Japan,35.067
JA000047759,2019,2,6.98,35.017,135.733,46.0,KYOTO,JA,Japan,35.017
JA000047761,2019,2,5.86,35.283,136.25,89.0,HIKONE,JA,Japan,35.283
JA000047762,2019,2,8.73,33.95,130.933,19.0,SHIMONOSEKI,JA,Japan,33.95
JA000047765,2019,2,7.9,34.4,132.467,53.0,HIROSHIMA,JA,Japan,34.4
JA000047767,2019,2,6.4,34.45,133.25,3.0,FUKUYAMA,JA,Japan,34.45
JA000047768,2019,2,6.59,34.667,133.917,18.0,OKAYAMA,JA,Japan,34.667
JA000047769,2019,2,6.4,34.833,134.667,40.0,HIMEJI,JA,Japan,34.833
JA000047770,2019,2,8.06,34.7,135.217,30.0,KOBE,JA,Japan,34.7
JA000047772,2019,2,8.17,34.433,135.25,8.0,KANSAI_INTERNATIONA,JA,Japan,34.433
JA000047776,2019,2,7.0,34.333,134.9,112.0,SUMOTO,JA,Japan,34.333
JA000047777,2019,2,8.18,34.233,135.167,18.0,WAKAYAMA,JA,Japan,34.233
JA000047778,2019,2,10.35,33.45,135.75,76.0,SHIONOMISAKI,JA,Japan,33.45
JA000047780,2019,2,6.35,34.7,135.833,106.0,NARA,JA,Japan,34.7
JA000047784,2019,2,6.78,34.167,131.45,18.0,YAMAGUCHI,JA,Japan,34.167
JA000047800,2019,2,8.05,34.2,129.3,19.0,IZUHARA,JA,Japan,34.2
JA000047805,2019,2,9.09,33.367,129.55,59.0,HIRADO,JA,Japan,33.367
JA000047807,2019,2,9.8,33.583,130.383,15.0,FUKUOKA,JA,Japan,33.583
JA000047809,2019,2,7.46,33.65,130.699,38.0,IIZUKA,JA,Japan,33.65
JA000047813,2019,2,8.82,33.267,130.3,32.0,SAGA,JA,Japan,33.267
JA000047814,2019,2,7.41,33.317,130.933,84.0,HITA,JA,Japan,33.317
JA000047815,2019,2,8.8,33.233,131.617,13.0,OITA,JA,Japan,33.233
JA000047817,2019,2,9.6,32.732,129.866,35.0,NAGASAKI,JA,Japan,32.732
JA000047819,2019,2,8.82,32.817,130.699,39.0,KUMAMOTO,JA,Japan,32.817
JA000047822,2019,2,9.36,32.583,131.65,21.0,NOBEOKA,JA,Japan,32.583
JA000047823,2019,2,9.81,32.033,130.199,45.0,AKUNE,JA,Japan,32.033
JA000047824,2019,2,7.69,32.217,130.75,147.0,HITOYOSHI,JA,Japan,32.217
JA000047827,2019,2,11.6,31.55,130.55,32.0,KAGOSHIMA,JA,Japan,31.55
JA000047829,2019,2,9.46,31.733,131.083,156.0,MIYAKONOJO,JA,Japan,31.733
JA000047830,2019,2,10.85,31.933,131.417,15.0,MIYAZAKI,JA,Japan,31.933
JA000047831,2019,2,11.21,31.267,130.3,31.0,MAKURAZAKI,JA,Japan,31.267
JA000047835,2019,2,11.48,31.583,131.4,15.0,ABURATSU,JA,Japan,31.583
JA000047836,2019,2,13.9,30.383,130.667,38.0,YAKUSHIMA,JA,Japan,30.383
JA000047837,2019,2,13.81,30.733,130.983,18.0,TANEGASHIMA,JA,Japan,30.733
JA000047838,2019,2,10.5,31.717,130.032,14.0,USHIBUKA,JA,Japan,31.717
JA000047843,2019,2,9.45,32.7,128.833,26.0,FUKUE,JA,Japan,32.7
JA000047887,2019,2,8.4,33.85,132.783,34.0,MATSUYAMA,JA,Japan,33.85
JA000047890,2019,2,7.56,34.283,133.75,5.0,TADOTSU,JA,Japan,34.283
JA000047891,2019,2,7.5,34.317,134.05,10.0,TAKAMATSU,JA,Japan,34.317
JA000047892,2019,2,9.01,33.233,132.55,14.0,UWAJIMA,JA,Japan,33.233
JA000047893,2019,2,9.8,33.567,133.55,5.0,KOCHI,JA,Japan,33.567
JA000047895,2019,2,8.35,34.067,134.567,6.0,TOKUSHIMA,JA,Japan,34.067
JA000047897,2019,2,9.51,32.917,132.7,11.0,SUKUMO,JA,Japan,32.917
JA000047898,2019,2,11.32,32.717,133.017,33.0,SHIMIZU,JA,Japan,32.717
JA000047899,2019,2,9.36,33.25,134.183,186.0,MUROTOMISAKI,JA,Japan,33.25
JA000047909,2019,2,17.15,28.383,129.5,8.0,NAZE,JA,Japan,28.383
JA000047927,2019,2,22.15,24.817,125.133,16.0,SHIMOJISHIMA,JA,Japan,24.817
JA000047929,2019,2,19.7,26.333,126.8,5.0,KUMEJIMA,JA,Japan,26.333
JA000047936,2019,2,20.2,26.2,127.683,53.0,NAHA,JA,Japan,26.2
JA000047940,2019,2,19.29,26.6,127.967,7.0,NAGO,JA,Japan,26.6
JA000047942,2019,2,19.31,27.033,128.4,16.0,YORON,JA,Japan,27.033
JA000047945,2019,2,,25.933,131.317,24.0,KITADAITO,JA,Japan,25.933
JA000047991,2019,2,23.15,24.3,153.967,6.1,MINAMI_TORI_SHIMA_MA,JA,Japan,24.3
JAM00047772,2019,2,7.95,34.683,135.517,83.0,OSAKA,JA,Japan,34.683
JAM00047918,2019,2,22.35,24.345,124.187,28.3,ISHIGAKI,JA,Japan,24.345
JAM00047927,2019,2,21.55,24.783,125.295,45.7,MIYAKO,JA,Japan,24.783
JAM00047945,2019,2,20.4,25.847,131.263,50.9,MINAMI_DAITO,JA,Japan,25.847
JAW00042402,2019,2,19.6,27.0833,142.2,8.2,CHICHI_JIMA_BONIN_IS,JA,Japan,27.0833
JA000047401,2019,3,-0.15,45.417,141.683,12.0,WAKKANAI,JA,Japan,45.417
JA000047402,2019,3,-0.74,44.933,142.583,8.0,KITAMIESASHI,JA,Japan,44.933
JA000047404,2019,3,0.79,44.367,141.7,10.0,HABORO,JA,Japan,44.367
