iso_code,casedate,location,continent,new_cases,new_deaths,population,pop_density,median_age,gdp_per_capita,hosp_beds,region
AFG,2020-04-06,Afghanistan,Asia,29.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-07,Afghanistan,Asia,38.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-08,Afghanistan,Asia,30.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-09,Afghanistan,Asia,56.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-10,Afghanistan,Asia,61.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-11,Afghanistan,Asia,37.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-12,Afghanistan,Asia,34.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-13,Afghanistan,Asia,52.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-14,Afghanistan,Asia,58.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-15,Afghanistan,Asia,49.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-16,Afghanistan,Asia,70.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-17,Afghanistan,Asia,10.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-18,Afghanistan,Asia,51.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-19,Afghanistan,Asia,63.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-20,Afghanistan,Asia,88.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-21,Afghanistan,Asia,35.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-22,Afghanistan,Asia,61.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-23,Afghanistan,Asia,84.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-24,Afghanistan,Asia,105.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-25,Afghanistan,Asia,70.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-26,Afghanistan,Asia,112.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-27,Afghanistan,Asia,68.0,10.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-28,Afghanistan,Asia,172.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-29,Afghanistan,Asia,124.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-04-30,Afghanistan,Asia,122.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-01,Afghanistan,Asia,222.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-02,Afghanistan,Asia,164.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-03,Afghanistan,Asia,134.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-04,Afghanistan,Asia,235.0,13.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-05,Afghanistan,Asia,190.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-06,Afghanistan,Asia,330.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-07,Afghanistan,Asia,168.0,9.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-08,Afghanistan,Asia,171.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-09,Afghanistan,Asia,215.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-10,Afghanistan,Asia,255.0,6.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-11,Afghanistan,Asia,369.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-12,Afghanistan,Asia,285.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-13,Afghanistan,Asia,280.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-14,Afghanistan,Asia,259.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-15,Afghanistan,Asia,113.0,6.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-16,Afghanistan,Asia,1063.0,32.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-17,Afghanistan,Asia,0.0,0.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-18,Afghanistan,Asia,262.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-19,Afghanistan,Asia,408.0,4.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-20,Afghanistan,Asia,581.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-21,Afghanistan,Asia,492.0,9.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-22,Afghanistan,Asia,531.0,6.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-23,Afghanistan,Asia,540.0,12.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-24,Afghanistan,Asia,782.0,11.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-25,Afghanistan,Asia,584.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-26,Afghanistan,Asia,591.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-27,Afghanistan,Asia,658.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-28,Afghanistan,Asia,625.0,7.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-29,Afghanistan,Asia,580.0,8.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-30,Afghanistan,Asia,623.0,11.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-05-31,Afghanistan,Asia,866.0,3.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-01,Afghanistan,Asia,680.0,8.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-02,Afghanistan,Asia,545.0,8.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-03,Afghanistan,Asia,759.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-04,Afghanistan,Asia,758.0,24.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-05,Afghanistan,Asia,787.0,6.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-06,Afghanistan,Asia,915.0,9.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-07,Afghanistan,Asia,582.0,18.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-08,Afghanistan,Asia,791.0,30.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-09,Afghanistan,Asia,575.0,12.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-10,Afghanistan,Asia,542.0,15.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-11,Afghanistan,Asia,684.0,21.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-12,Afghanistan,Asia,747.0,21.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-13,Afghanistan,Asia,656.0,20.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-14,Afghanistan,Asia,556.0,5.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-15,Afghanistan,Asia,664.0,20.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-16,Afghanistan,Asia,761.0,7.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-17,Afghanistan,Asia,783.0,13.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-18,Afghanistan,Asia,564.0,13.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-19,Afghanistan,Asia,658.0,42.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-20,Afghanistan,Asia,346.0,2.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-21,Afghanistan,Asia,546.0,21.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-22,Afghanistan,Asia,409.0,12.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-23,Afghanistan,Asia,310.0,17.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-24,Afghanistan,Asia,338.0,20.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-25,Afghanistan,Asia,234.0,21.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-26,Afghanistan,Asia,460.0,36.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-27,Afghanistan,Asia,276.0,8.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-28,Afghanistan,Asia,165.0,20.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-29,Afghanistan,Asia,351.0,18.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-06-30,Afghanistan,Asia,271.0,12.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-01,Afghanistan,Asia,279.0,13.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-02,Afghanistan,Asia,319.0,28.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-03,Afghanistan,Asia,186.0,33.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-04,Afghanistan,Asia,302.0,12.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-05,Afghanistan,Asia,348.0,7.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-06,Afghanistan,Asia,279.0,38.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-07,Afghanistan,Asia,433.0,56.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-08,Afghanistan,Asia,210.0,16.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-09,Afghanistan,Asia,59.0,1.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-10,Afghanistan,Asia,255.0,20.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-11,Afghanistan,Asia,458.0,37.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
AFG,2020-07-12,Afghanistan,Asia,85.0,16.0,38928341.0,54.422,18.6,1803.987,0.5,South Asia
ALB,2020-03-09,Albania,Europe,2.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-10,Albania,Europe,4.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-11,Albania,Europe,4.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-12,Albania,Europe,1.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-13,Albania,Europe,12.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-14,Albania,Europe,10.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-15,Albania,Europe,5.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-16,Albania,Europe,4.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-17,Albania,Europe,9.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-18,Albania,Europe,4.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-19,Albania,Europe,4.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-20,Albania,Europe,11.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-21,Albania,Europe,0.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-22,Albania,Europe,6.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-23,Albania,Europe,13.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-24,Albania,Europe,11.0,2.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-25,Albania,Europe,23.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-26,Albania,Europe,23.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-27,Albania,Europe,28.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-28,Albania,Europe,12.0,3.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-29,Albania,Europe,11.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-30,Albania,Europe,15.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-03-31,Albania,Europe,11.0,2.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-01,Albania,Europe,20.0,3.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-02,Albania,Europe,16.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-03,Albania,Europe,18.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-04,Albania,Europe,27.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-05,Albania,Europe,29.0,2.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-06,Albania,Europe,28.0,2.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-07,Albania,Europe,16.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-08,Albania,Europe,6.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-09,Albania,Europe,17.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-10,Albania,Europe,9.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-11,Albania,Europe,7.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-12,Albania,Europe,17.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-13,Albania,Europe,13.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-14,Albania,Europe,21.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-15,Albania,Europe,8.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-16,Albania,Europe,19.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-17,Albania,Europe,24.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-18,Albania,Europe,21.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-19,Albania,Europe,9.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-20,Albania,Europe,14.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-21,Albania,Europe,22.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-22,Albania,Europe,25.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-23,Albania,Europe,25.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-24,Albania,Europe,29.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-25,Albania,Europe,15.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-26,Albania,Europe,34.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-27,Albania,Europe,14.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-28,Albania,Europe,10.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-29,Albania,Europe,14.0,2.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-04-30,Albania,Europe,16.0,1.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
ALB,2020-05-01,Albania,Europe,7.0,0.0,2877800.0,104.871,38.0,11803.431,2.89,Eastern Europe
